cube_id,poly_id,face,cube_x,cube_y,poly_x0,poly_y0,poly_x1,poly_y1,poly_x2,poly_y2,poly_x3,poly_y3,plot_x,plot_y,dim_x,dim_y,r,g,b,mask_filename,render_type,render_obj_id,scale,align_vert,align_horiz,panel_base_filename
11,18,south,-2,4,46,57,91,57,91,102,46,102,57,93,22,8,63,191,153,018.png,sprite,43,50.0,bottom,center,43_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,58,57,25,12,63,191,153,018.png,sprite,23,100.0,top,center,23_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,58,68,23,33,63,191,153,018.png,sprite,51,75.0,bottom,center,51_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,59,90,19,9,63,191,153,018.png,sprite,49,50.0,bottom,center,49_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,60,68,19,33,63,191,153,018.png,sprite,52,75.0,bottom,center,52_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,60,85,19,16,63,191,153,018.png,sprite,42,50.0,bottom,center,42_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,60,93,18,8,63,191,153,018.png,sprite,48,50.0,bottom,center,48_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,62,84,12,17,63,191,153,018.png,sprite,50,50.0,bottom,center,50_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,62,86,13,15,63,191,153,018.png,sprite,21,50.0,bottom,center,21_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,62,86,13,15,63,191,153,018.png,sprite,24,50.0,bottom,center,24_020
11,18,south,-2,4,46,57,91,57,91,102,46,102,62,88,17,13,63,191,153,018.png,sprite,44,50.0,bottom,center,44_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,101,75,25,26,95,191,153,019.png,sprite,20,75.0,bottom,center,20_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,102,81,22,20,95,191,153,019.png,sprite,41,50.0,bottom,center,41_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,102,86,21,15,95,191,153,019.png,sprite,22,50.0,bottom,center,22_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,102,86,22,15,95,191,153,019.png,sprite,45,50.0,bottom,center,45_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,102,88,22,12,95,191,153,019.png,sprite,47,50.0,bottom,center,47_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,102,89,22,12,95,191,153,019.png,sprite,40,50.0,bottom,center,40_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,102,89,22,12,95,191,153,019.png,sprite,46,50.0,bottom,center,46_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,102,93,22,8,95,191,153,019.png,sprite,43,50.0,bottom,center,43_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,103,57,25,12,95,191,153,019.png,sprite,23,100.0,top,center,23_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,103,68,23,33,95,191,153,019.png,sprite,51,75.0,bottom,center,51_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,104,90,19,9,95,191,153,019.png,sprite,49,50.0,bottom,center,49_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,105,68,19,33,95,191,153,019.png,sprite,52,75.0,bottom,center,52_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,105,85,19,16,95,191,153,019.png,sprite,42,50.0,bottom,center,42_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,105,93,18,8,95,191,153,019.png,sprite,48,50.0,bottom,center,48_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,107,84,12,17,95,191,153,019.png,sprite,50,50.0,bottom,center,50_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,107,86,13,15,95,191,153,019.png,sprite,21,50.0,bottom,center,21_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,107,86,13,15,95,191,153,019.png,sprite,24,50.0,bottom,center,24_020
12,19,south,-1,4,91,57,137,57,137,102,91,102,107,88,17,13,95,191,153,019.png,sprite,44,50.0,bottom,center,44_020
0,0,south,-4,5,0,62,35,62,35,97,0,97,8,75,19,21,0,255,153,000.png,sprite,20,75.0,bottom,center,20_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,8,81,17,15,0,255,153,000.png,sprite,41,50.0,bottom,center,41_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,8,85,16,11,0,255,153,000.png,sprite,22,50.0,bottom,center,22_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,8,85,17,11,0,255,153,000.png,sprite,45,50.0,bottom,center,45_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,8,86,17,9,0,255,153,000.png,sprite,47,50.0,bottom,center,47_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,8,87,17,9,0,255,153,000.png,sprite,40,50.0,bottom,center,40_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,8,87,17,9,0,255,153,000.png,sprite,46,50.0,bottom,center,46_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,8,90,17,6,0,255,153,000.png,sprite,43,50.0,bottom,center,43_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,9,62,20,9,0,255,153,000.png,sprite,23,100.0,top,center,23_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,9,70,18,26,0,255,153,000.png,sprite,51,75.0,bottom,center,51_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,10,88,14,6,0,255,153,000.png,sprite,49,50.0,bottom,center,49_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,11,70,15,26,0,255,153,000.png,sprite,52,75.0,bottom,center,52_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,11,84,14,12,0,255,153,000.png,sprite,42,50.0,bottom,center,42_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,11,90,13,6,0,255,153,000.png,sprite,48,50.0,bottom,center,48_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,12,83,9,13,0,255,153,000.png,sprite,50,50.0,bottom,center,50_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,12,85,10,11,0,255,153,000.png,sprite,21,50.0,bottom,center,21_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,12,85,10,11,0,255,153,000.png,sprite,24,50.0,bottom,center,24_004
0,0,south,-4,5,0,62,35,62,35,97,0,97,12,86,13,10,0,255,153,000.png,sprite,44,50.0,bottom,center,44_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,43,75,19,21,31,255,153,001.png,sprite,20,75.0,bottom,center,20_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,43,81,17,15,31,255,153,001.png,sprite,41,50.0,bottom,center,41_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,43,85,16,11,31,255,153,001.png,sprite,22,50.0,bottom,center,22_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,43,85,17,11,31,255,153,001.png,sprite,45,50.0,bottom,center,45_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,43,86,17,9,31,255,153,001.png,sprite,47,50.0,bottom,center,47_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,43,87,17,9,31,255,153,001.png,sprite,40,50.0,bottom,center,40_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,43,87,17,9,31,255,153,001.png,sprite,46,50.0,bottom,center,46_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,43,90,17,6,31,255,153,001.png,sprite,43,50.0,bottom,center,43_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,44,62,20,9,31,255,153,001.png,sprite,23,100.0,top,center,23_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,44,70,18,26,31,255,153,001.png,sprite,51,75.0,bottom,center,51_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,45,88,14,6,31,255,153,001.png,sprite,49,50.0,bottom,center,49_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,46,70,15,26,31,255,153,001.png,sprite,52,75.0,bottom,center,52_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,46,84,14,12,31,255,153,001.png,sprite,42,50.0,bottom,center,42_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,46,90,13,6,31,255,153,001.png,sprite,48,50.0,bottom,center,48_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,47,83,9,13,31,255,153,001.png,sprite,50,50.0,bottom,center,50_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,47,85,10,11,31,255,153,001.png,sprite,21,50.0,bottom,center,21_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,47,85,10,11,31,255,153,001.png,sprite,24,50.0,bottom,center,24_004
1,1,south,-3,5,35,62,71,62,71,97,35,97,47,86,13,10,31,255,153,001.png,sprite,44,50.0,bottom,center,44_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,79,75,19,21,63,255,153,002.png,sprite,20,75.0,bottom,center,20_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,79,81,17,15,63,255,153,002.png,sprite,41,50.0,bottom,center,41_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,79,85,16,11,63,255,153,002.png,sprite,22,50.0,bottom,center,22_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,79,85,17,11,63,255,153,002.png,sprite,45,50.0,bottom,center,45_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,79,86,17,9,63,255,153,002.png,sprite,47,50.0,bottom,center,47_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,79,87,17,9,63,255,153,002.png,sprite,40,50.0,bottom,center,40_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,79,87,17,9,63,255,153,002.png,sprite,46,50.0,bottom,center,46_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,79,90,17,6,63,255,153,002.png,sprite,43,50.0,bottom,center,43_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,80,62,20,9,63,255,153,002.png,sprite,23,100.0,top,center,23_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,80,70,18,26,63,255,153,002.png,sprite,51,75.0,bottom,center,51_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,81,88,14,6,63,255,153,002.png,sprite,49,50.0,bottom,center,49_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,82,70,15,26,63,255,153,002.png,sprite,52,75.0,bottom,center,52_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,82,84,14,12,63,255,153,002.png,sprite,42,50.0,bottom,center,42_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,82,90,13,6,63,255,153,002.png,sprite,48,50.0,bottom,center,48_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,83,83,9,13,63,255,153,002.png,sprite,50,50.0,bottom,center,50_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,83,85,10,11,63,255,153,002.png,sprite,21,50.0,bottom,center,21_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,83,85,10,11,63,255,153,002.png,sprite,24,50.0,bottom,center,24_004
2,2,south,-2,5,71,62,106,62,106,97,71,97,83,86,13,10,63,255,153,002.png,sprite,44,50.0,bottom,center,44_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,114,75,19,21,95,255,153,003.png,sprite,20,75.0,bottom,center,20_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,114,81,17,15,95,255,153,003.png,sprite,41,50.0,bottom,center,41_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,114,85,16,11,95,255,153,003.png,sprite,22,50.0,bottom,center,22_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,114,85,17,11,95,255,153,003.png,sprite,45,50.0,bottom,center,45_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,114,86,17,9,95,255,153,003.png,sprite,47,50.0,bottom,center,47_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,114,87,17,9,95,255,153,003.png,sprite,40,50.0,bottom,center,40_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,114,87,17,9,95,255,153,003.png,sprite,46,50.0,bottom,center,46_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,114,90,17,6,95,255,153,003.png,sprite,43,50.0,bottom,center,43_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,115,62,20,9,95,255,153,003.png,sprite,23,100.0,top,center,23_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,115,70,18,26,95,255,153,003.png,sprite,51,75.0,bottom,center,51_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,116,88,14,6,95,255,153,003.png,sprite,49,50.0,bottom,center,49_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,117,70,15,26,95,255,153,003.png,sprite,52,75.0,bottom,center,52_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,117,84,14,12,95,255,153,003.png,sprite,42,50.0,bottom,center,42_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,117,90,13,6,95,255,153,003.png,sprite,48,50.0,bottom,center,48_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,118,83,9,13,95,255,153,003.png,sprite,50,50.0,bottom,center,50_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,118,85,10,11,95,255,153,003.png,sprite,21,50.0,bottom,center,21_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,118,85,10,11,95,255,153,003.png,sprite,24,50.0,bottom,center,24_004
3,3,south,-1,5,106,62,142,62,142,97,106,97,118,86,13,10,95,255,153,003.png,sprite,44,50.0,bottom,center,44_004
28,41,south,1,2,213,26,319,26,319,133,213,133,236,67,60,65,159,63,153,041.png,sprite,20,75.0,bottom,center,20_040
28,41,south,1,2,213,26,319,26,319,133,213,133,239,83,53,49,159,63,153,041.png,sprite,41,50.0,bottom,center,41_040
28,41,south,1,2,213,26,319,26,319,133,213,133,239,96,50,36,159,63,153,041.png,sprite,22,50.0,bottom,center,22_040
28,41,south,1,2,213,26,319,26,319,133,213,133,239,96,53,36,159,63,153,041.png,sprite,45,50.0,bottom,center,45_040
28,41,south,1,2,213,26,319,26,319,133,213,133,239,99,53,30,159,63,153,041.png,sprite,47,50.0,bottom,center,47_040
28,41,south,1,2,213,26,319,26,319,133,213,133,239,103,53,29,159,63,153,041.png,sprite,40,50.0,bottom,center,40_040
28,41,south,1,2,213,26,319,26,319,133,213,133,239,103,53,29,159,63,153,041.png,sprite,46,50.0,bottom,center,46_040
28,41,south,1,2,213,26,319,26,319,133,213,133,239,113,53,19,159,63,153,041.png,sprite,43,50.0,bottom,center,43_040
28,41,south,1,2,213,26,319,26,319,133,213,133,240,26,60,27,159,63,153,041.png,sprite,23,100.0,top,center,23_040
28,41,south,1,2,213,26,319,26,319,133,213,133,241,52,55,80,159,63,153,041.png,sprite,51,75.0,bottom,center,51_040
28,41,south,1,2,213,26,319,26,319,133,213,133,243,106,46,20,159,63,153,041.png,sprite,49,50.0,bottom,center,49_040
28,41,south,1,2,213,26,319,26,319,133,213,133,246,52,45,80,159,63,153,041.png,sprite,52,75.0,bottom,center,52_040
28,41,south,1,2,213,26,319,26,319,133,213,133,246,93,46,39,159,63,153,041.png,sprite,42,50.0,bottom,center,42_040
28,41,south,1,2,213,26,319,26,319,133,213,133,246,113,43,19,159,63,153,041.png,sprite,48,50.0,bottom,center,48_040
28,41,south,1,2,213,26,319,26,319,133,213,133,249,89,30,43,159,63,153,041.png,sprite,50,50.0,bottom,center,50_040
28,41,south,1,2,213,26,319,26,319,133,213,133,249,96,34,36,159,63,153,041.png,sprite,21,50.0,bottom,center,21_040
28,41,south,1,2,213,26,319,26,319,133,213,133,249,96,34,36,159,63,153,041.png,sprite,24,50.0,bottom,center,24_040
28,41,south,1,2,213,26,319,26,319,133,213,133,249,99,43,33,159,63,153,041.png,sprite,44,50.0,bottom,center,44_040
23,34,south,2,3,256,48,320,48,320,112,256,112,270,73,36,39,191,127,153,034.png,sprite,20,75.0,bottom,center,20_032
23,34,south,2,3,256,48,320,48,320,112,256,112,272,48,36,16,191,127,153,034.png,sprite,23,100.0,top,center,23_032
23,34,south,2,3,256,48,320,48,320,112,256,112,272,82,32,30,191,127,153,034.png,sprite,41,50.0,bottom,center,41_032
23,34,south,2,3,256,48,320,48,320,112,256,112,272,90,30,22,191,127,153,034.png,sprite,22,50.0,bottom,center,22_032
23,34,south,2,3,256,48,320,48,320,112,256,112,272,90,32,22,191,127,153,034.png,sprite,45,50.0,bottom,center,45_032
23,34,south,2,3,256,48,320,48,320,112,256,112,272,92,32,18,191,127,153,034.png,sprite,47,50.0,bottom,center,47_032
23,34,south,2,3,256,48,320,48,320,112,256,112,272,94,32,18,191,127,153,034.png,sprite,40,50.0,bottom,center,40_032
23,34,south,2,3,256,48,320,48,320,112,256,112,272,94,32,18,191,127,153,034.png,sprite,46,50.0,bottom,center,46_032
23,34,south,2,3,256,48,320,48,320,112,256,112,272,100,32,12,191,127,153,034.png,sprite,43,50.0,bottom,center,43_032
23,34,south,2,3,256,48,320,48,320,112,256,112,273,64,33,48,191,127,153,034.png,sprite,51,75.0,bottom,center,51_032
23,34,south,2,3,256,48,320,48,320,112,256,112,274,96,28,12,191,127,153,034.png,sprite,49,50.0,bottom,center,49_032
23,34,south,2,3,256,48,320,48,320,112,256,112,276,64,27,48,191,127,153,034.png,sprite,52,75.0,bottom,center,52_032
23,34,south,2,3,256,48,320,48,320,112,256,112,276,88,28,24,191,127,153,034.png,sprite,42,50.0,bottom,center,42_032
23,34,south,2,3,256,48,320,48,320,112,256,112,276,100,26,12,191,127,153,034.png,sprite,48,50.0,bottom,center,48_032
23,34,south,2,3,256,48,320,48,320,112,256,112,278,86,18,26,191,127,153,034.png,sprite,50,50.0,bottom,center,50_032
23,34,south,2,3,256,48,320,48,320,112,256,112,278,90,20,22,191,127,153,034.png,sprite,21,50.0,bottom,center,21_032
23,34,south,2,3,256,48,320,48,320,112,256,112,278,90,20,22,191,127,153,034.png,sprite,24,50.0,bottom,center,24_032
23,34,south,2,3,256,48,320,48,320,112,256,112,278,92,26,20,191,127,153,034.png,sprite,44,50.0,bottom,center,44_032
22,33,south,1,3,192,48,256,48,256,112,192,112,206,73,36,39,159,127,153,033.png,sprite,20,75.0,bottom,center,20_032
22,33,south,1,3,192,48,256,48,256,112,192,112,208,48,36,16,159,127,153,033.png,sprite,23,100.0,top,center,23_032
22,33,south,1,3,192,48,256,48,256,112,192,112,208,82,32,30,159,127,153,033.png,sprite,41,50.0,bottom,center,41_032
22,33,south,1,3,192,48,256,48,256,112,192,112,208,90,30,22,159,127,153,033.png,sprite,22,50.0,bottom,center,22_032
22,33,south,1,3,192,48,256,48,256,112,192,112,208,90,32,22,159,127,153,033.png,sprite,45,50.0,bottom,center,45_032
22,33,south,1,3,192,48,256,48,256,112,192,112,208,92,32,18,159,127,153,033.png,sprite,47,50.0,bottom,center,47_032
22,33,south,1,3,192,48,256,48,256,112,192,112,208,94,32,18,159,127,153,033.png,sprite,40,50.0,bottom,center,40_032
22,33,south,1,3,192,48,256,48,256,112,192,112,208,94,32,18,159,127,153,033.png,sprite,46,50.0,bottom,center,46_032
22,33,south,1,3,192,48,256,48,256,112,192,112,208,100,32,12,159,127,153,033.png,sprite,43,50.0,bottom,center,43_032
22,33,south,1,3,192,48,256,48,256,112,192,112,209,64,33,48,159,127,153,033.png,sprite,51,75.0,bottom,center,51_032
22,33,south,1,3,192,48,256,48,256,112,192,112,210,96,28,12,159,127,153,033.png,sprite,49,50.0,bottom,center,49_032
22,33,south,1,3,192,48,256,48,256,112,192,112,212,64,27,48,159,127,153,033.png,sprite,52,75.0,bottom,center,52_032
22,33,south,1,3,192,48,256,48,256,112,192,112,212,88,28,24,159,127,153,033.png,sprite,42,50.0,bottom,center,42_032
22,33,south,1,3,192,48,256,48,256,112,192,112,212,100,26,12,159,127,153,033.png,sprite,48,50.0,bottom,center,48_032
22,33,south,1,3,192,48,256,48,256,112,192,112,214,86,18,26,159,127,153,033.png,sprite,50,50.0,bottom,center,50_032
22,33,south,1,3,192,48,256,48,256,112,192,112,214,90,20,22,159,127,153,033.png,sprite,21,50.0,bottom,center,21_032
22,33,south,1,3,192,48,256,48,256,112,192,112,214,90,20,22,159,127,153,033.png,sprite,24,50.0,bottom,center,24_032
22,33,south,1,3,192,48,256,48,256,112,192,112,214,92,26,20,159,127,153,033.png,sprite,44,50.0,bottom,center,44_032
16,23,south,3,4,273,57,319,57,319,102,273,102,283,75,25,26,223,191,153,023.png,sprite,20,75.0,bottom,center,20_020
16,23,south,3,4,273,57,319,57,319,102,273,102,284,81,22,20,223,191,153,023.png,sprite,41,50.0,bottom,center,41_020
16,23,south,3,4,273,57,319,57,319,102,273,102,284,86,21,15,223,191,153,023.png,sprite,22,50.0,bottom,center,22_020
16,23,south,3,4,273,57,319,57,319,102,273,102,284,86,22,15,223,191,153,023.png,sprite,45,50.0,bottom,center,45_020
16,23,south,3,4,273,57,319,57,319,102,273,102,284,88,22,12,223,191,153,023.png,sprite,47,50.0,bottom,center,47_020
16,23,south,3,4,273,57,319,57,319,102,273,102,284,89,22,12,223,191,153,023.png,sprite,40,50.0,bottom,center,40_020
16,23,south,3,4,273,57,319,57,319,102,273,102,284,89,22,12,223,191,153,023.png,sprite,46,50.0,bottom,center,46_020
16,23,south,3,4,273,57,319,57,319,102,273,102,284,93,22,8,223,191,153,023.png,sprite,43,50.0,bottom,center,43_020
16,23,south,3,4,273,57,319,57,319,102,273,102,285,57,25,12,223,191,153,023.png,sprite,23,100.0,top,center,23_020
16,23,south,3,4,273,57,319,57,319,102,273,102,285,68,23,33,223,191,153,023.png,sprite,51,75.0,bottom,center,51_020
16,23,south,3,4,273,57,319,57,319,102,273,102,286,90,19,9,223,191,153,023.png,sprite,49,50.0,bottom,center,49_020
16,23,south,3,4,273,57,319,57,319,102,273,102,287,68,19,33,223,191,153,023.png,sprite,52,75.0,bottom,center,52_020
16,23,south,3,4,273,57,319,57,319,102,273,102,287,85,19,16,223,191,153,023.png,sprite,42,50.0,bottom,center,42_020
16,23,south,3,4,273,57,319,57,319,102,273,102,287,93,18,8,223,191,153,023.png,sprite,48,50.0,bottom,center,48_020
16,23,south,3,4,273,57,319,57,319,102,273,102,289,84,12,17,223,191,153,023.png,sprite,50,50.0,bottom,center,50_020
16,23,south,3,4,273,57,319,57,319,102,273,102,289,86,13,15,223,191,153,023.png,sprite,21,50.0,bottom,center,21_020
16,23,south,3,4,273,57,319,57,319,102,273,102,289,86,13,15,223,191,153,023.png,sprite,24,50.0,bottom,center,24_020
16,23,south,3,4,273,57,319,57,319,102,273,102,289,88,17,13,223,191,153,023.png,sprite,44,50.0,bottom,center,44_020
15,22,south,2,4,228,57,273,57,273,102,228,102,238,75,25,26,191,191,153,022.png,sprite,20,75.0,bottom,center,20_020
15,22,south,2,4,228,57,273,57,273,102,228,102,239,81,22,20,191,191,153,022.png,sprite,41,50.0,bottom,center,41_020
15,22,south,2,4,228,57,273,57,273,102,228,102,239,86,21,15,191,191,153,022.png,sprite,22,50.0,bottom,center,22_020
15,22,south,2,4,228,57,273,57,273,102,228,102,239,86,22,15,191,191,153,022.png,sprite,45,50.0,bottom,center,45_020
15,22,south,2,4,228,57,273,57,273,102,228,102,239,88,22,12,191,191,153,022.png,sprite,47,50.0,bottom,center,47_020
15,22,south,2,4,228,57,273,57,273,102,228,102,239,89,22,12,191,191,153,022.png,sprite,40,50.0,bottom,center,40_020
15,22,south,2,4,228,57,273,57,273,102,228,102,239,89,22,12,191,191,153,022.png,sprite,46,50.0,bottom,center,46_020
15,22,south,2,4,228,57,273,57,273,102,228,102,239,93,22,8,191,191,153,022.png,sprite,43,50.0,bottom,center,43_020
15,22,south,2,4,228,57,273,57,273,102,228,102,240,57,25,12,191,191,153,022.png,sprite,23,100.0,top,center,23_020
15,22,south,2,4,228,57,273,57,273,102,228,102,240,68,23,33,191,191,153,022.png,sprite,51,75.0,bottom,center,51_020
15,22,south,2,4,228,57,273,57,273,102,228,102,241,90,19,9,191,191,153,022.png,sprite,49,50.0,bottom,center,49_020
15,22,south,2,4,228,57,273,57,273,102,228,102,242,68,19,33,191,191,153,022.png,sprite,52,75.0,bottom,center,52_020
15,22,south,2,4,228,57,273,57,273,102,228,102,242,85,19,16,191,191,153,022.png,sprite,42,50.0,bottom,center,42_020
15,22,south,2,4,228,57,273,57,273,102,228,102,242,93,18,8,191,191,153,022.png,sprite,48,50.0,bottom,center,48_020
15,22,south,2,4,228,57,273,57,273,102,228,102,244,84,12,17,191,191,153,022.png,sprite,50,50.0,bottom,center,50_020
15,22,south,2,4,228,57,273,57,273,102,228,102,244,86,13,15,191,191,153,022.png,sprite,21,50.0,bottom,center,21_020
15,22,south,2,4,228,57,273,57,273,102,228,102,244,86,13,15,191,191,153,022.png,sprite,24,50.0,bottom,center,24_020
15,22,south,2,4,228,57,273,57,273,102,228,102,244,88,17,13,191,191,153,022.png,sprite,44,50.0,bottom,center,44_020
14,21,south,1,4,182,57,228,57,228,102,182,102,192,75,25,26,159,191,153,021.png,sprite,20,75.0,bottom,center,20_020
14,21,south,1,4,182,57,228,57,228,102,182,102,193,81,22,20,159,191,153,021.png,sprite,41,50.0,bottom,center,41_020
14,21,south,1,4,182,57,228,57,228,102,182,102,193,86,21,15,159,191,153,021.png,sprite,22,50.0,bottom,center,22_020
14,21,south,1,4,182,57,228,57,228,102,182,102,193,86,22,15,159,191,153,021.png,sprite,45,50.0,bottom,center,45_020
14,21,south,1,4,182,57,228,57,228,102,182,102,193,88,22,12,159,191,153,021.png,sprite,47,50.0,bottom,center,47_020
14,21,south,1,4,182,57,228,57,228,102,182,102,193,89,22,12,159,191,153,021.png,sprite,40,50.0,bottom,center,40_020
14,21,south,1,4,182,57,228,57,228,102,182,102,193,89,22,12,159,191,153,021.png,sprite,46,50.0,bottom,center,46_020
14,21,south,1,4,182,57,228,57,228,102,182,102,193,93,22,8,159,191,153,021.png,sprite,43,50.0,bottom,center,43_020
14,21,south,1,4,182,57,228,57,228,102,182,102,194,57,25,12,159,191,153,021.png,sprite,23,100.0,top,center,23_020
14,21,south,1,4,182,57,228,57,228,102,182,102,194,68,23,33,159,191,153,021.png,sprite,51,75.0,bottom,center,51_020
14,21,south,1,4,182,57,228,57,228,102,182,102,195,90,19,9,159,191,153,021.png,sprite,49,50.0,bottom,center,49_020
14,21,south,1,4,182,57,228,57,228,102,182,102,196,68,19,33,159,191,153,021.png,sprite,52,75.0,bottom,center,52_020
14,21,south,1,4,182,57,228,57,228,102,182,102,196,85,19,16,159,191,153,021.png,sprite,42,50.0,bottom,center,42_020
14,21,south,1,4,182,57,228,57,228,102,182,102,196,93,18,8,159,191,153,021.png,sprite,48,50.0,bottom,center,48_020
14,21,south,1,4,182,57,228,57,228,102,182,102,198,84,12,17,159,191,153,021.png,sprite,50,50.0,bottom,center,50_020
14,21,south,1,4,182,57,228,57,228,102,182,102,198,86,13,15,159,191,153,021.png,sprite,21,50.0,bottom,center,21_020
14,21,south,1,4,182,57,228,57,228,102,182,102,198,86,13,15,159,191,153,021.png,sprite,24,50.0,bottom,center,24_020
14,21,south,1,4,182,57,228,57,228,102,182,102,198,88,17,13,159,191,153,021.png,sprite,44,50.0,bottom,center,44_020
8,8,south,4,5,284,62,319,62,319,97,284,97,292,75,19,21,255,255,153,008.png,sprite,20,75.0,bottom,center,20_004
8,8,south,4,5,284,62,319,62,319,97,284,97,292,81,17,15,255,255,153,008.png,sprite,41,50.0,bottom,center,41_004
8,8,south,4,5,284,62,319,62,319,97,284,97,292,85,16,11,255,255,153,008.png,sprite,22,50.0,bottom,center,22_004
8,8,south,4,5,284,62,319,62,319,97,284,97,292,85,17,11,255,255,153,008.png,sprite,45,50.0,bottom,center,45_004
8,8,south,4,5,284,62,319,62,319,97,284,97,292,86,17,9,255,255,153,008.png,sprite,47,50.0,bottom,center,47_004
8,8,south,4,5,284,62,319,62,319,97,284,97,292,87,17,9,255,255,153,008.png,sprite,40,50.0,bottom,center,40_004
